"ITTER107","Territorio","TIPO_DATO29","Variabile","ATECO_2007","Ateco 2007","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","11110","imprese","1722","fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","2020","2020",191,,
"IT","Italia","12110","fatturato (migliaia di euro)","1722","fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","2020","2020",4897616,,
"IT","Italia","16110","occupati","1722","fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","2020","2020",10657,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1722","fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","2020","2020",17172,,
"IT","Italia","16130","lavoratori dipendenti","1724","fabbricazione di carta da parati","2020","2020",468,,
"IT","Italia","11110","imprese","1729","fabbricazione di altri articoli di carta e cartone","2020","2020",550,,
"IT","Italia","16110","occupati","1729","fabbricazione di altri articoli di carta e cartone","2020","2020",6448,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1729","fabbricazione di altri articoli di carta e cartone","2020","2020",9399,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2342","fabbricazione di articoli sanitari in ceramica","2020","2020",266022,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2342","fabbricazione di articoli sanitari in ceramica","2020","2020",128396,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",9058,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2349","fabbricazione di altri prodotti in ceramica","2020","2020",31115,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2349","fabbricazione di altri prodotti in ceramica","2020","2020",15157,,
"IT","Italia","16130","lavoratori dipendenti","2391","produzione di prodotti abrasivi","2020","2020",3245,,
"IT","Italia","11110","imprese","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",434,,
"IT","Italia","12110","fatturato (migliaia di euro)","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",1857309,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",505126,,
"IT","Italia","16110","occupati","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",6426,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",9755,,
"IT","Italia","11110","imprese","873","strutture di assistenza residenziale per anziani e disabili","2020","2020",2614,,
"IT","Italia","16110","occupati","873","strutture di assistenza residenziale per anziani e disabili","2020","2020",90235,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","873","strutture di assistenza residenziale per anziani e disabili","2020","2020",115595,,
"IT","Italia","13310","costi del personale (migliaia di euro)","960","altre attività di servizi per la persona","2020","2020",3641728,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","0510","estrazione di antracite","2020","2020",0,,
"IT","Italia","12110","fatturato (migliaia di euro)","0610","estrazione di petrolio greggio","2020","2020",585912,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","0610","estrazione di petrolio greggio","2020","2020",169077,,
"IT","Italia","16110","occupati","0610","estrazione di petrolio greggio","2020","2020",228,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","0610","estrazione di petrolio greggio","2020","2020",432,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1083","lavorazione del tè e del caffè","2020","2020",525257,,
"IT","Italia","11110","imprese","1084","produzione di condimenti e spezie","2020","2020",269,,
"IT","Italia","12110","fatturato (migliaia di euro)","1084","produzione di condimenti e spezie","2020","2020",965753,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","1084","produzione di condimenti e spezie","2020","2020",230674,,
"IT","Italia","16110","occupati","1084","produzione di condimenti e spezie","2020","2020",2763,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1084","produzione di condimenti e spezie","2020","2020",4189,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1086","produzione di preparati omogeneizzati e di alimenti dietetici","2020","2020",1341046,,
"IT","Italia","16130","lavoratori dipendenti","1086","produzione di preparati omogeneizzati e di alimenti dietetici","2020","2020",4004,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1107","industria delle bibite analcoliche, delle acque minerali e di altre acque in bottiglia","2020","2020",561312,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","951","riparazione di computer e di apparecchiature per le comunicazioni","2020","2020",156054,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","0510","estrazione di antracite","2020","2020",0,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","0510","estrazione di antracite","2020","2020",0,,
"IT","Italia","16130","lavoratori dipendenti","0510","estrazione di antracite","2020","2020",0,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2894","fabbricazione di macchine per le industrie tessili, dell'abbigliamento e del cuoio (incluse parti e accessori)","2020","2020",375323,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2894","fabbricazione di macchine per le industrie tessili, dell'abbigliamento e del cuoio (incluse parti e accessori)","2020","2020",60820,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2895","fabbricazione di macchine per l'industria della carta e del cartone (incluse parti e accessori)","2020","2020",368382,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","4222","costruzione di opere di pubblica utilità per l'energia elettrica e le telecomunicazioni","2020","2020",643326,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","4222","costruzione di opere di pubblica utilità per l'energia elettrica e le telecomunicazioni","2020","2020",86839,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4291","costruzione di opere idrauliche","2020","2020",840123,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4291","costruzione di opere idrauliche","2020","2020",274011,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","4311","demolizione","2020","2020",98942,,
"IT","Italia","12110","fatturato (migliaia di euro)","4334","tinteggiatura e posa in opera di vetri","2020","2020",2329022,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4334","tinteggiatura e posa in opera di vetri","2020","2020",1233936,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4334","tinteggiatura e posa in opera di vetri","2020","2020",15053,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4633","commercio all'ingrosso di prodotti lattiero-caseari, uova, oli e grassi commestibili","2020","2020",382942,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4634","commercio all'ingrosso di bevande","2020","2020",891095,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4635","commercio all'ingrosso di prodotti del tabacco ","2020","2020",3949889,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4636","commercio all'ingrosso di zucchero, cioccolato, dolciumi e prodotti da forno","2020","2020",826051,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4646","commercio all'ingrosso di prodotti farmaceutici","2020","2020",14000892,,
"IT","Italia","16130","lavoratori dipendenti","4646","commercio all'ingrosso di prodotti farmaceutici","2020","2020",56390,,
"IT","Italia","11110","imprese","4647","commercio all'ingrosso di mobili, tappeti e articoli per l'illuminazione","2020","2020",4912,,
"IT","Italia","12110","fatturato (migliaia di euro)","4647","commercio all'ingrosso di mobili, tappeti e articoli per l'illuminazione","2020","2020",10463338,,
"IT","Italia","16110","occupati","4647","commercio all'ingrosso di mobili, tappeti e articoli per l'illuminazione","2020","2020",30093,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4647","commercio all'ingrosso di mobili, tappeti e articoli per l'illuminazione","2020","2020",38570,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4674","commercio all'ingrosso di ferramenta, di apparecchi e accessori per impianti idraulici e di riscaldamento","2020","2020",14371902,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4674","commercio all'ingrosso di ferramenta, di apparecchi e accessori per impianti idraulici e di riscaldamento","2020","2020",1969016,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4675","commercio all'ingrosso di prodotti chimici","2020","2020",1532922,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4676","commercio all'ingrosso di altri prodotti intermedi","2020","2020",902048,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4677","commercio all'ingrosso di rottami e cascami","2020","2020",6617279,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4722","commercio al dettaglio di carni e di prodotti a base di carne in esercizi specializzati","2020","2020",29073,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4724","commercio al dettaglio di pane, torte, dolciumi e confetteria in esercizi specializzati","2020","2020",484993,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4724","commercio al dettaglio di pane, torte, dolciumi e confetteria in esercizi specializzati","2020","2020",117664,,
"IT","Italia","16110","occupati","1200","industria del tabacco","2020","2020",3064,,
"IT","Italia","12110","fatturato (migliaia di euro)","1431","fabbricazione di articoli di calzetteria in maglia","2020","2020",2647277,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","1431","fabbricazione di articoli di calzetteria in maglia","2020","2020",553987,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1431","fabbricazione di articoli di calzetteria in maglia","2020","2020",13399,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1439","fabbricazione di altri articoli di maglieria","2020","2020",1717751,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",4762207,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",432557,,
"IT","Italia","16130","lavoratori dipendenti","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",20662,,
"IT","Italia","12110","fatturato (migliaia di euro)","1512","fabbricazione di articoli da viaggio, borse e simili, pelletteria e selleria","2020","2020",8112672,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","1512","fabbricazione di articoli da viaggio, borse e simili, pelletteria e selleria","2020","2020",2041691,,
"IT","Italia","16110","occupati","1512","fabbricazione di articoli da viaggio, borse e simili, pelletteria e selleria","2020","2020",48342,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1512","fabbricazione di articoli da viaggio, borse e simili, pelletteria e selleria","2020","2020",55851,,
"IT","Italia","16130","lavoratori dipendenti","1711","fabbricazione di pasta-carta","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","11110","imprese","1712","fabbricazione di carta e cartone","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","16110","occupati","1712","fabbricazione di carta e cartone","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1722","fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","2020","2020",400033,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1722","fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","2020","2020",233859,,
"IT","Italia","11110","imprese","1723","fabbricazione di prodotti cartotecnici","2020","2020",1306,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1723","fabbricazione di prodotti cartotecnici","2020","2020",598466,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1729","fabbricazione di altri articoli di carta e cartone","2020","2020",176375,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1729","fabbricazione di altri articoli di carta e cartone","2020","2020",62044,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1811","stampa di giornali","2020","2020",60981,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2342","fabbricazione di articoli sanitari in ceramica","2020","2020",179830,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2343","fabbricazione di isolatori e di pezzi isolanti in ceramica","2020","2020",8277,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",52423,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",10884,,
"IT","Italia","12110","fatturato (migliaia di euro)","2349","fabbricazione di altri prodotti in ceramica","2020","2020",50309,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2349","fabbricazione di altri prodotti in ceramica","2020","2020",19801,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2349","fabbricazione di altri prodotti in ceramica","2020","2020",751,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",69262,,
"IT","Italia","16130","lavoratori dipendenti","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",6051,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1083","lavorazione del tè e del caffè","2020","2020",434732,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1083","lavorazione del tè e del caffè","2020","2020",255345,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1084","produzione di condimenti e spezie","2020","2020",108893,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1086","produzione di preparati omogeneizzati e di alimenti dietetici","2020","2020",136009,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1086","produzione di preparati omogeneizzati e di alimenti dietetici","2020","2020",85460,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1107","industria delle bibite analcoliche, delle acque minerali e di altre acque in bottiglia","2020","2020",3865598,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1200","industria del tabacco","2020","2020",1555590,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1200","industria del tabacco","2020","2020",594530,,
"IT","Italia","12110","fatturato (migliaia di euro)","1310","preparazione e filatura di fibre tessili","2020","2020",2597858,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","1310","preparazione e filatura di fibre tessili","2020","2020",603776,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1439","fabbricazione di altri articoli di maglieria","2020","2020",315641,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1439","fabbricazione di altri articoli di maglieria","2020","2020",49367,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",752188,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1520","fabbricazione di calzature","2020","2020",1314003,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1520","fabbricazione di calzature","2020","2020",233219,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1610","taglio e piallatura del legno","2020","2020",1148658,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1711","fabbricazione di pasta-carta","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","12120","valore della produzione (migliaia di euro)","1712","fabbricazione di carta e cartone","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1712","fabbricazione di carta e cartone","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","12110","fatturato (migliaia di euro)","1721","fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone","2020","2020",7703190,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","1721","fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone","2020","2020",2106579,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1722","fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","2020","2020",3806815,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1723","fabbricazione di prodotti cartotecnici","2020","2020",3432382,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1723","fabbricazione di prodotti cartotecnici","2020","2020",381324,,
"IT","Italia","12110","fatturato (migliaia di euro)","1724","fabbricazione di carta da parati","2020","2020",76490,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","1724","fabbricazione di carta da parati","2020","2020",23492,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1724","fabbricazione di carta da parati","2020","2020",663,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1811","stampa di giornali","2020","2020",258168,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1811","stampa di giornali","2020","2020",28190,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2343","fabbricazione di isolatori e di pezzi isolanti in ceramica","2020","2020",1674,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2343","fabbricazione di isolatori e di pezzi isolanti in ceramica","2020","2020",171,,
"IT","Italia","11110","imprese","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",35,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",12864,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2391","produzione di prodotti abrasivi","2020","2020",233768,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",1375563,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2410","siderurgia","2020","2020",22099172,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2410","siderurgia","2020","2020",992872,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2571","fabbricazione di articoli di coltelleria e posateria","2020","2020",43166,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2591","fabbricazione di bidoni in acciaio e di contenitori analoghi","2020","2020",275970,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2651","fabbricazione di strumenti e apparecchi di misurazione, prova e navigazione (esclusi quelli ottici)","2020","2020",3865548,,
"IT","Italia","16130","lavoratori dipendenti","2651","fabbricazione di strumenti e apparecchi di misurazione, prova e navigazione (esclusi quelli ottici)","2020","2020",18169,,
"IT","Italia","11110","imprese","2652","fabbricazione di orologi","2020","2020",43,,
"IT","Italia","12110","fatturato (migliaia di euro)","2652","fabbricazione di orologi","2020","2020",100530,,
"IT","Italia","16110","occupati","2652","fabbricazione di orologi","2020","2020",324,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2652","fabbricazione di orologi","2020","2020",383,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2814","fabbricazione di altri rubinetti e valvole","2020","2020",1030260,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2815","fabbricazione di cuscinetti, ingranaggi e organi di trasmissione, (esclusi quelli idraulici)","2020","2020",3778518,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2815","fabbricazione di cuscinetti, ingranaggi e organi di trasmissione, (esclusi quelli idraulici)","2020","2020",1236906,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2821","fabbricazione di forni, bruciatori e sistemi di riscaldamento","2020","2020",287798,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2822","fabbricazione di macchine e apparecchi di sollevamento e movimentazione","2020","2020",2423093,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2823","fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)","2020","2020",141609,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2891","fabbricazione di macchine per la metallurgia","2020","2020",3652933,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2891","fabbricazione di macchine per la metallurgia","2020","2020",212236,,
"IT","Italia","16130","lavoratori dipendenti","2891","fabbricazione di macchine per la metallurgia","2020","2020",14816,,
"IT","Italia","11110","imprese","2892","fabbricazione di macchine da miniera, cava e cantiere","2020","2020",536,,
"IT","Italia","12110","fatturato (migliaia di euro)","2892","fabbricazione di macchine da miniera, cava e cantiere","2020","2020",3603145,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2892","fabbricazione di macchine da miniera, cava e cantiere","2020","2020",978279,,
"IT","Italia","16110","occupati","2892","fabbricazione di macchine da miniera, cava e cantiere","2020","2020",14860,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2892","fabbricazione di macchine da miniera, cava e cantiere","2020","2020",21874,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2894","fabbricazione di macchine per le industrie tessili, dell'abbigliamento e del cuoio (incluse parti e accessori)","2020","2020",2393034,,
"IT","Italia","16130","lavoratori dipendenti","2894","fabbricazione di macchine per le industrie tessili, dell'abbigliamento e del cuoio (incluse parti e accessori)","2020","2020",12532,,
"IT","Italia","12110","fatturato (migliaia di euro)","2571","fabbricazione di articoli di coltelleria e posateria","2020","2020",219388,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2571","fabbricazione di articoli di coltelleria e posateria","2020","2020",2048,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2572","fabbricazione di serrature e cerniere","2020","2020",948903,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2573","fabbricazione di utensileria","2020","2020",5760011,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2573","fabbricazione di utensileria","2020","2020",828492,,
"IT","Italia","16130","lavoratori dipendenti","2573","fabbricazione di utensileria","2020","2020",37078,,
"IT","Italia","12110","fatturato (migliaia di euro)","2591","fabbricazione di bidoni in acciaio e di contenitori analoghi","2020","2020",380573,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2591","fabbricazione di bidoni in acciaio e di contenitori analoghi","2020","2020",109293,,
"IT","Italia","16110","occupati","2591","fabbricazione di bidoni in acciaio e di contenitori analoghi","2020","2020",1698,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2591","fabbricazione di bidoni in acciaio e di contenitori analoghi","2020","2020",2581,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2652","fabbricazione di orologi","2020","2020",7328,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2652","fabbricazione di orologi","2020","2020",1377,,
"IT","Italia","11110","imprese","2660","fabbricazione di strumenti per irradiazione, apparecchiature elettromedicali ed elettroterapeutiche","2020","2020",596,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2660","fabbricazione di strumenti per irradiazione, apparecchiature elettromedicali ed elettroterapeutiche","2020","2020",656941,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2814","fabbricazione di altri rubinetti e valvole","2020","2020",8094353,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2814","fabbricazione di altri rubinetti e valvole","2020","2020",1164209,,
"IT","Italia","12110","fatturato (migliaia di euro)","2815","fabbricazione di cuscinetti, ingranaggi e organi di trasmissione, (esclusi quelli idraulici)","2020","2020",5461544,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2815","fabbricazione di cuscinetti, ingranaggi e organi di trasmissione, (esclusi quelli idraulici)","2020","2020",1812112,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2815","fabbricazione di cuscinetti, ingranaggi e organi di trasmissione, (esclusi quelli idraulici)","2020","2020",39425,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2822","fabbricazione di macchine e apparecchi di sollevamento e movimentazione","2020","2020",9073125,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2822","fabbricazione di macchine e apparecchi di sollevamento e movimentazione","2020","2020",863934,,
"IT","Italia","16130","lavoratori dipendenti","2822","fabbricazione di macchine e apparecchi di sollevamento e movimentazione","2020","2020",31990,,
"IT","Italia","11110","imprese","2823","fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)","2020","2020",181,,
"IT","Italia","12110","fatturato (migliaia di euro)","2823","fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)","2020","2020",182379,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2823","fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)","2020","2020",50232,,
"IT","Italia","16110","occupati","2849","fabbricazione di altre macchine utensili","2020","2020",23335,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2892","fabbricazione di macchine da miniera, cava e cantiere","2020","2020",66224,,
"IT","Italia","11110","imprese","2893","fabbricazione di macchine per l'industria alimentare, delle bevande e del tabacco","2020","2020",1518,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2895","fabbricazione di macchine per l'industria della carta e del cartone (incluse parti e accessori)","2020","2020",261414,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2895","fabbricazione di macchine per l'industria della carta e del cartone (incluse parti e accessori)","2020","2020",27626,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2896","fabbricazione di macchine per l'industria delle materie plastiche e della gomma (incluse parti e accessori)","2020","2020",523188,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","960","altre attività di servizi per la persona","2020","2020",2687023,,
"IT","Italia","11110","imprese","0510","estrazione di antracite","2020","2020",0,,
"IT","Italia","12110","fatturato (migliaia di euro)","0510","estrazione di antracite","2020","2020",0,,
"IT","Italia","16110","occupati","0510","estrazione di antracite","2020","2020",0,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","0510","estrazione di antracite","2020","2020",0,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1084","produzione di condimenti e spezie","2020","2020",25634,,
"IT","Italia","16130","lavoratori dipendenti","1084","produzione di condimenti e spezie","2020","2020",2479,,
"IT","Italia","11110","imprese","1085","produzione di pasti e piatti preparati","2020","2020",1275,,
"IT","Italia","16110","occupati","1085","produzione di pasti e piatti preparati","2020","2020",9688,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1107","industria delle bibite analcoliche, delle acque minerali e di altre acque in bottiglia","2020","2020",407060,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1200","industria del tabacco","2020","2020",1135749,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1200","industria del tabacco","2020","2020",222932,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1310","preparazione e filatura di fibre tessili","2020","2020",186932,,
"IT","Italia","16110","occupati","1431","fabbricazione di articoli di calzetteria in maglia","2020","2020",10935,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",527149,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",139406,,
"IT","Italia","11110","imprese","1512","fabbricazione di articoli da viaggio, borse e simili, pelletteria e selleria","2020","2020",4825,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1512","fabbricazione di articoli da viaggio, borse e simili, pelletteria e selleria","2020","2020",1312769,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1610","taglio e piallatura del legno","2020","2020",48661,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1712","fabbricazione di carta e cartone","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13310","costi del personale (migliaia di euro)","1712","fabbricazione di carta e cartone","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1721","fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone","2020","2020",953898,,
